会社名,路線系統,所属基地,形式,番台,編成名,組成順,略号,車両番号,車両ID,始,終,見出しアイコン,編成アイコン,車体アイコン,pl,pr,bl,bc,br,左方向,右方向,ATACS-ID,ラッピング,消滅済,見出し特記事項,変遷変更点,編成情報(選択),編成情報(記述),車両情報(選択),車両情報(記述),集電装置,主電動機,制御装置,補助電源装置,空気圧縮機,動力台車,付随台車
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ83,4,T,サハ209-556,209-5134,2006/12/23,2008/9/24,209-500jk,209-500jk,ura-0,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,"4,we",,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ83,5,T,サハ209-555,209-5135,2006/12/23,2008/9/24,209-500jk,209-500jk,ura-0,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,5,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ83,6,T,サハ209-554,209-5136,2006/12/23,2008/9/24,209-500jk,209-500jk,ura-0,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,6,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ83,7,M',モハ208-527,209-5137,2006/12/23,2008/9/24,209-500jk,209-500jk,ura-0,,,m,,m,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,7,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ83,8,M,モハ209-527,209-5138,2006/12/23,2008/9/24,209-500jk,209-500jk,ura-0,＞,,m,,m,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,8,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ83,9,T,サハ209-553,209-5139,2006/12/23,2008/9/24,209-500jk,209-500jk,ura-0,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,9,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ83,10,Tc,クハ209-514,209-5140,2006/12/23,2008/9/24,209-500jk,209-500jk,ura-4,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,10,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,1,Tc',クハ208-515,209-5141,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-3,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,1,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,2,M',モハ208-530,209-5142,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-0,,,m,,m,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,2,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,3,M,モハ209-530,209-5143,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-0,＞,,m,,m,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,3,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,4,T,サハ209-560,209-5144,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-0,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,"4,we",,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,5,T,サハ209-559,209-5145,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-0,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,5,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,6,T,サハ209-558,209-5146,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-0,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,6,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,7,M',モハ208-529,209-5147,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-0,,,m,,m,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,7,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,8,M,モハ209-529,209-5148,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-0,＞,,m,,m,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,8,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,9,T,サハ209-557,209-5149,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-0,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,9,,,,,,,,
JR東日本,京浜東北線・根岸線,浦和電車区,209系,500番台,ｳﾗ84,10,Tc,クハ209-515,209-5150,2006/10/06,2008/7/23,209-500jk,209-500jk,ura-4,,,t,,t,大船・横浜,大宮,,,◯,500番台,浦和に転属,,,10,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,1,Tc',クハE232-1001,e233-1001,2007/08/30,,e233jk,e233jk,ura-5,,,t,,t,大船・横浜,大宮,,,,,,,,1,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,2,M',モハE232-1201,e233-1002,2007/08/30,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,2,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,3,M,モハE233-1201,e233-1003,2007/08/30,,e233jk,e233jk,ura-0,＜,,m,,m,大船・横浜,大宮,,,,,,,,"3,wo",,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,4,M',モハE232-1001,e233-1004,2007/08/30,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,"4,we",,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,5,M,モハE233-1001,e233-1005,2007/08/30,,e233jk,e233jk,ura-0,＜,>,m,,m,大船・横浜,大宮,,,,,,,,5,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,6,T,サハE233-1001,e233-1006,2007/08/30,,e233jk,e233jk,ura-0,,,t,,t,大船・横浜,大宮,,,,,,,,6,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,7,M',モハE232-1401,e233-1007,2007/08/30,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,7,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,8,M,モハE233-1401,e233-1008,2007/08/30,,e233jk,e233jk,ura-0,＜,,m,,m,大船・横浜,大宮,,,,,,,,8,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,9,T,サハE233-1201,e233-1009,2007/08/30,,e233jk,e233jk,ura-0,,,t,,t,大船・横浜,大宮,,,,,,,,9,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ101,10,Tc,クハE233-1001,e233-1010,2007/08/30,,e233jk,e233jk,ura-6,,,t,,t,大船・横浜,大宮,,,,,,,,10,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,1,Tc',クハE232-1002,e233-1011,2007/09/18,,e233jk,e233jk,ura-5,,,t,,t,大船・横浜,大宮,,,,,,,,1,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,2,M',モハE232-1202,e233-1012,2007/09/18,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,2,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,3,M,モハE233-1202,e233-1013,2007/09/18,,e233jk,e233jk,ura-0,＜,,m,,m,大船・横浜,大宮,,,,,,,,"3,wo",,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,4,M',モハE232-1002,e233-1014,2007/09/18,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,"4,we",,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,5,M,モハE233-1002,e233-1015,2007/09/18,,e233jk,e233jk,ura-0,＜,>,m,,m,大船・横浜,大宮,,,,,,,,5,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,6,T,サハE233-1002,e233-1016,2007/09/18,,e233jk,e233jk,ura-0,,,t,,t,大船・横浜,大宮,,,,,,,,6,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,7,M',モハE232-1402,e233-1017,2007/09/18,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,7,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,8,M,モハE233-1402,e233-1018,2007/09/18,,e233jk,e233jk,ura-0,＜,,m,,m,大船・横浜,大宮,,,,,,,,8,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,9,T,サハE233-1202,e233-1019,2007/09/18,,e233jk,e233jk,ura-0,,,t,,t,大船・横浜,大宮,,,,,,,,9,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ102,10,Tc,クハE233-1002,e233-1020,2007/09/18,,e233jk,e233jk,ura-6,,,t,,t,大船・横浜,大宮,,,,,,,,10,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,1,Tc',クハE232-1003,e233-1021,2007/10/04,2025/11/21,e233jk,e233jk,ura-5,,,t,,t,大船・横浜,大宮,,,,,,,,1,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,2,M',モハE232-1203,e233-1022,2007/10/04,2025/11/21,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,2,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,3,M,モハE233-1203,e233-1023,2007/10/04,2025/11/21,e233jk,e233jk,ura-0,＜,,m,,m,大船・横浜,大宮,,,,,,,,"3,wo",,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,4,M',モハE232-1003,e233-1024,2007/10/04,2025/11/21,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,"4,we",,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,5,M,モハE233-1003,e233-1025,2007/10/04,2025/11/21,e233jk,e233jk,ura-0,＜,>,m,,m,大船・横浜,大宮,,,,,,,,5,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,6,T,サハE233-1003,e233-1026,2007/10/04,2025/11/21,e233jk,e233jk,ura-0,,,t,,t,大船・横浜,大宮,,,,,,,,6,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,7,M',モハE232-1403,e233-1027,2007/10/04,2025/11/21,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,7,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,8,M,モハE233-1403,e233-1028,2007/10/04,2025/11/21,e233jk,e233jk,ura-0,＜,,m,,m,大船・横浜,大宮,,,,,,,,8,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,9,T,サハE233-1203,e233-1029,2007/10/04,2025/11/21,e233jk,e233jk,ura-0,,,t,,t,大船・横浜,大宮,,,,,,,,9,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ103,10,Tc,クハE233-1003,e233-1030,2007/10/04,2025/11/21,e233jk,e233jk,ura-6,,,t,,t,大船・横浜,大宮,,,,,,,,10,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,1,Tc',クハE232-1004,e233-1031,2007/11/01,,e233jk,e233jk,ura-5,,,t,,t,大船・横浜,大宮,,,,,,,,1,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,2,M',モハE232-1204,e233-1032,2007/11/01,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,2,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,3,M,モハE233-1204,e233-1033,2007/11/01,,e233jk,e233jk,ura-0,＜,,m,,m,大船・横浜,大宮,,,,,,,,"3,wo",,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,4,M',モハE232-1004,e233-1034,2007/11/01,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,"4,we",,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,5,M,モハE233-1004,e233-1035,2007/11/01,,e233jk,e233jk,ura-0,＜,>,m,,m,大船・横浜,大宮,,,,,,,,5,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,6,T,サハE233-1004,e233-1036,2007/11/01,,e233jk,e233jk,ura-0,,,t,,t,大船・横浜,大宮,,,,,,,,6,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,7,M',モハE232-1404,e233-1037,2007/11/01,,e233jk,e233jk,ura-0,,,m,,m,大船・横浜,大宮,,,,,,,,7,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,8,M,モハE233-1404,e233-1038,2007/11/01,,e233jk,e233jk,ura-0,＜,,m,,m,大船・横浜,大宮,,,,,,,,8,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,9,T,サハE233-1204,e233-1039,2007/11/01,,e233jk,e233jk,ura-0,,,t,,t,大船・横浜,大宮,,,,,,,,9,,,,,,,,
JR東日本,京浜東北線・根岸線,さいたま車両センター,E233系,1000番台,ｻｲ104,10,Tc,クハE233-1004,e233-1040,2007/11/01,,e233jk,e233jk,ura-6,,,t,,t,大船・横浜,大宮,,,,,,,,10,,,,,,,,
