会社名,路線系統,所属基地,形式,番台,編成名,組成順,略号,車両番号,車両ID,始,終,見出しアイコン,編成アイコン,車体アイコン,pl,pr,bl,bc,br,左方向,右方向,ATACS-ID,ラッピング,消滅済,見出し特記事項,変遷変更点,編成情報(選択),編成情報(記述),車両情報(選択),車両情報(記述),集電装置,主電動機,制御装置,補助電源装置,空気圧縮機,動力台車,付随台車
JR東海,名古屋エリア,神領車両区,313系,3000番台,B309,1,Tc',クハ312-3021,313-3041,2006/01/18,2012/03/??,313-0,313-0,313-0-1,,,t,,t,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B309,2,Mc,クモハ313-3021,313-3042,2006/01/18,2012/03/??,313-0,313-0,313-0-3,＜,＞,m,,m,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B310,1,Tc',クハ312-3022,313-3043,2006/05/18,2012/01/??,313-0,313-0,313-0-1,,,t,,t,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B310,2,Mc,クモハ313-3022,313-3044,2006/05/18,2012/01/??,313-0,313-0,313-0-3,＜,＞,m,,m,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B311,1,Tc',クハ312-3023,313-3045,2006/06/29,2011/10/??,313-0,313-0,313-0-1,,,t,,t,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B311,2,Mc,クモハ313-3023,313-3046,2006/06/29,2011/10/??,313-0,313-0,313-0-3,＜,＞,m,,m,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B312,1,Tc',クハ312-3024,313-3047,2006/07/14,2011/08/15,313-0,313-0,313-0-1,,,t,,t,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B312,2,Mc,クモハ313-3024,313-3048,2006/07/14,2011/08/15,313-0,313-0,313-0-3,＜,＞,m,,m,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B313,1,Tc',クハ312-3025,313-3049,2006/03/01,2011/08/15,313-0,313-0,313-0-1,,,t,,t,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B313,2,Mc,クモハ313-3025,313-3050,2006/03/01,2011/08/15,313-0,313-0,313-0-3,＜,＞,m,,m,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B314,1,Tc',クハ312-3026,313-3051,2006/04/19,2012/02/??,313-0,313-0,313-0-1,,,t,,t,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B314,2,Mc,クモハ313-3026,313-3052,2006/04/19,2012/02/??,313-0,313-0,313-0-3,＜,＞,m,,m,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B315,1,Tc',クハ312-3027,313-3053,2006/07/28,2011/11/??,313-0,313-0,313-0-1,,,t,,t,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B315,2,Mc,クモハ313-3027,313-3054,2006/07/28,2011/11/??,313-0,313-0,313-0-3,＜,＞,m,,m,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B316,1,Tc',クハ312-3028,313-3055,2006/02/13,2011/10/??,313-0,313-0,313-0-1,,,t,,t,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,神領車両区,313系,3000番台,B316,2,Mc,クモハ313-3028,313-3056,2006/02/13,2011/10/??,313-0,313-0,313-0-3,＜,＞,m,,m,名古屋,亀山・中津川,,,◯,3000番台パンタ増設後(神領),パンタ増設,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R101,1,Tc',クハ312-3013,313-3025,2011/08/15,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R101,2,Mc,クモハ313-3013,313-3026,2011/08/15,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R102,1,Tc',クハ312-3014,313-3027,2011/08/15,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R102,2,Mc,クモハ313-3014,313-3028,2011/08/15,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R103,1,Tc',クハ312-3015,313-3029,2012/01/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R103,2,Mc,クモハ313-3015,313-3030,2012/01/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R104,1,Tc',クハ312-3016,313-3031,2011/11/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R104,2,Mc,クモハ313-3016,313-3032,2011/11/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R105,1,Tc',クハ312-3017,313-3033,2011/10/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R105,2,Mc,クモハ313-3017,313-3034,2011/10/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R106,1,Tc',クハ312-3018,313-3035,2011/10/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R106,2,Mc,クモハ313-3018,313-3036,2011/10/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R107,1,Tc',クハ312-3019,313-3037,2012/02/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R107,2,Mc,クモハ313-3019,313-3038,2012/02/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R108,1,Tc',クハ312-3020,313-3039,2012/03/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R108,2,Mc,クモハ313-3020,313-3040,2012/03/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R109,1,Tc',クハ312-3021,313-3041,2012/03/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R109,2,Mc,クモハ313-3021,313-3042,2012/03/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R110,1,Tc',クハ312-3022,313-3043,2012/01/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R110,2,Mc,クモハ313-3022,313-3044,2012/01/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R111,1,Tc',クハ312-3023,313-3045,2011/10/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R111,2,Mc,クモハ313-3023,313-3046,2011/10/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R112,1,Tc',クハ312-3024,313-3047,2011/08/15,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R112,2,Mc,クモハ313-3024,313-3048,2011/08/15,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R113,1,Tc',クハ312-3025,313-3049,2011/08/15,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R113,2,Mc,クモハ313-3025,313-3050,2011/08/15,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R114,1,Tc',クハ312-3026,313-3051,2012/02/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R114,2,Mc,クモハ313-3026,313-3052,2012/02/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R115,1,Tc',クハ312-3027,313-3053,2011/11/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R115,2,Mc,クモハ313-3027,313-3054,2011/11/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R116,1,Tc',クハ312-3028,313-3055,2011/10/??,,313-0,313-0,313-0-1,,,t,,t,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,3000番台,R116,2,Mc,クモハ313-3028,313-3056,2011/10/??,,313-0,313-0,313-0-3,＜,＞,m,,m,茅野,豊橋,,,,3000番台(大垣),大垣に転属,"om,s1",,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y101,1,Tc',クハ312-5001,313-5001,2006/08/07,,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,,s3,,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y101,2,M,モハ313-5301,313-5002,2006/08/07,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y101,3,T,サハ313-5001,313-5003,2006/08/07,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y101,4,M,モハ313-5001,313-5004,2006/08/07,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y101,5,T,サハ313-5301,313-5005,2006/08/07,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y101,6,Mc,クモハ313-5001,313-5006,2006/08/07,,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,1,Tc',クハ312-5002,313-5007,2006/08/09,2017/03/06,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,,s3,,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,2,M,モハ313-5302,313-5008,2006/08/09,2017/03/06,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,3,T,サハ313-5002,313-5009,2006/08/09,2017/03/06,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,4,M,モハ313-5002,313-5010,2006/08/09,2017/03/06,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,5,T,サハ313-5302,313-5011,2006/08/09,2017/03/06,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,6,Mc,クモハ313-5002,313-5012,2006/08/09,2017/03/06,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,1,Tc',クハ312-5102,313-5007,2019/09/30,,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,踏切事故後復旧改造した編成,s3,踏切事故後復旧改造した編成,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,2,M,モハ313-5402,313-5008,2019/09/30,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,踏切事故後復旧改造した編成,s3,踏切事故後復旧改造した編成,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,3,T,サハ313-5002,313-5009,2019/09/30,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,踏切事故後復旧改造した編成,s3,踏切事故後復旧改造した編成,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,4,M,モハ313-5002,313-5010,2019/09/30,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,踏切事故後復旧改造した編成,s3,踏切事故後復旧改造した編成,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,5,T,サハ313-5302,313-5011,2019/09/30,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,踏切事故後復旧改造した編成,s3,踏切事故後復旧改造した編成,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y102,6,Mc,クモハ313-5002,313-5012,2019/09/30,,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,踏切事故後復旧改造した編成,s3,踏切事故後復旧改造した編成,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y103,1,Tc',クハ312-5003,313-5013,2006/08/21,,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,,s3,,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y103,2,M,モハ313-5303,313-5014,2006/08/21,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y103,3,T,サハ313-5003,313-5015,2006/08/21,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y103,4,M,モハ313-5003,313-5016,2006/08/21,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y103,5,T,サハ313-5303,313-5017,2006/08/21,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y103,6,Mc,クモハ313-5003,313-5018,2006/08/21,,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y104,1,Tc',クハ312-5004,313-5019,2006/08/23,,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,,s3,,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y104,2,M,モハ313-5304,313-5020,2006/08/23,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y104,3,T,サハ313-5004,313-5021,2006/08/23,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y104,4,M,モハ313-5004,313-5022,2006/08/23,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y104,5,T,サハ313-5304,313-5023,2006/08/23,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y104,6,Mc,クモハ313-5004,313-5024,2006/08/23,,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y105,1,Tc',クハ312-5005,313-5025,2006/08/28,,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,,s3,,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y105,2,M,モハ313-5305,313-5026,2006/08/28,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y105,3,T,サハ313-5005,313-5027,2006/08/28,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y105,4,M,モハ313-5005,313-5028,2006/08/28,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y105,5,T,サハ313-5305,313-5029,2006/08/28,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y105,6,Mc,クモハ313-5005,313-5030,2006/08/28,,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y106,1,Tc',クハ312-5006,313-5031,2006/08/30,,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,,s3,,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y106,2,M,モハ313-5306,313-5032,2006/08/30,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y106,3,T,サハ313-5006,313-5033,2006/08/30,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y106,4,M,モハ313-5006,313-5034,2006/08/30,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y106,5,T,サハ313-5306,313-5035,2006/08/30,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y106,6,Mc,クモハ313-5005,313-5036,2006/08/30,,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y107,1,Tc',クハ312-5007,313-5037,2006/09/01,,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,,s3,,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y107,2,M,モハ313-5307,313-5038,2006/09/01,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y107,3,T,サハ313-5007,313-5039,2006/09/01,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y107,4,M,モハ313-5007,313-5040,2006/09/01,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y107,5,T,サハ313-5307,313-5041,2006/09/01,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y107,6,Mc,クモハ313-5007,313-5042,2006/09/01,,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,"0,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y108,1,Tc',クハ312-5008,313-5043,2006/09/07,,313-0,313-0,313-0-1,,,t,,t,米原,浜松,,,,5000番台,,s3,,"0,wc,c",,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y108,2,M,モハ313-5308,313-5044,2006/09/07,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y108,3,T,サハ313-5008,313-5045,2006/09/07,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y108,4,M,モハ313-5008,313-5046,2006/09/07,,313-0,313-0,313-0-2,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y108,5,T,サハ313-5308,313-5047,2006/09/07,,313-0,313-0,313-0-2,,,t,,t,米原,浜松,,,,5000番台,,s3,,0,,,,,,,,
JR東海,名古屋エリア,大垣車両区,313系,5000番台,Y108,6,Mc,クモハ313-5008,313-5048,2006/09/07,,313-0,313-0,313-0-3,＜,,m,,m,米原,浜松,,,,5000番台,,s3,,"0,c",,,,,,,,
